     1.000000000       0.760490894     23.03    0         1.36
     0.100000001       0.978683233      0.95    1        -0.02
     0.010000000       0.987266004      0.08    2        -1.11
     0.001000000       0.987410486      0.06    3        -1.20
     0.000100000       0.979900301      0.82    4        -0.08
     0.000010000       0.941753387      4.68    5         0.67
     0.000001000       1.877546310     90.03    6         1.95
     0.000000100       0.000000000    100.00    7         2.00
     0.000000010       0.000000000    100.00    8         2.00
     0.000000001       0.000000000    100.00    9         2.00
