 #************************************************************************************
 #       N             Real_part                      Img_part               Error
 #*************************************************************************************
         5          -0.1269698621302062      -0.0112166652337394       0.0000000000000000
        10          -0.1269943541819659      -0.0112166652337394       0.0001921114852762
        15          -0.1269943529377424      -0.0112166652337394       0.0000000097594777
        20          -0.1269943529371811      -0.0112166652337394       0.0000000000044021
        25          -0.1269943529371806      -0.0112166652337394       0.0000000000000039
        30          -0.1269943529371800      -0.0112166652337394       0.0000000000000052
        35          -0.1269943529371798      -0.0112166652337394       0.0000000000000011
        40          -0.1269943529371804      -0.0112166652337394       0.0000000000000041
        45          -0.1269943529371806      -0.0112166652337394       0.0000000000000017
        50          -0.1269943529371660      -0.0112166652337394       0.0000000000001143
        55          -0.1269943529371682      -0.0112166652337394       0.0000000000000168
        60          -0.1269943529371702      -0.0112166652337394       0.0000000000000163
        65          -0.1269943529371720      -0.0112166652337394       0.0000000000000137
        70          -0.1269943529371735      -0.0112166652337394       0.0000000000000122
        75          -0.1269943529371746      -0.0112166652337394       0.0000000000000083
        80          -0.1269943529371756      -0.0112166652337394       0.0000000000000081
        85          -0.1269943529371766      -0.0112166652337394       0.0000000000000074
        90          -0.1269943529371768      -0.0112166652337394       0.0000000000000020
        95          -0.1269943529371778      -0.0112166652337394       0.0000000000000074
       100          -0.1269943529371783      -0.0112166652337394       0.0000000000000039
       105          -0.1269943529371788      -0.0112166652337394       0.0000000000000044
       110          -0.1269943529371794      -0.0112166652337394       0.0000000000000046
       115          -0.1269943529371796      -0.0112166652337394       0.0000000000000017
       120          -0.1269943529371801      -0.0112166652337394       0.0000000000000041
       125          -0.1269943529371804      -0.0112166652337394       0.0000000000000024
       130          -0.1269943529371806      -0.0112166652337394       0.0000000000000013
       135          -0.1269943529371584      -0.0112166652337394       0.0000000000001746
       140          -0.1269943529371602      -0.0112166652337394       0.0000000000000144
       145          -0.1269943529371619      -0.0112166652337394       0.0000000000000135
       150          -0.1269943529371631      -0.0112166652337394       0.0000000000000094
       155          -0.1269943529371645      -0.0112166652337394       0.0000000000000113
       160          -0.1269943529371657      -0.0112166652337394       0.0000000000000089
       165          -0.1269943529371667      -0.0112166652337394       0.0000000000000076
       170          -0.1269943529371674      -0.0112166652337394       0.0000000000000061
       175          -0.1269943529371683      -0.0112166652337394       0.0000000000000072
       180          -0.1269943529371692      -0.0112166652337394       0.0000000000000070
       185          -0.1269943529371699      -0.0112166652337394       0.0000000000000052
       190          -0.1269943529371710      -0.0112166652337394       0.0000000000000085
       195          -0.1269943529371715      -0.0112166652337394       0.0000000000000039
       200          -0.1269943529371721      -0.0112166652337394       0.0000000000000050
       205          -0.1269943529371726      -0.0112166652337394       0.0000000000000041
