 #************************************************************************************
 #       N             Real_part                      Img_part               Error
 #*************************************************************************************
         5          -0.1277224147804696      -0.0112166652337394       0.0000000000000000
        10          -0.1277469068322293      -0.0112166652337394       0.0001909884468281
        15          -0.1277469055880057      -0.0112166652337394       0.0000000097024261
        20          -0.1277469055874445      -0.0112166652337394       0.0000000000043764
        25          -0.1277469055874440      -0.0112166652337394       0.0000000000000039
        30          -0.1277469055874434      -0.0112166652337394       0.0000000000000052
        35          -0.1277469055874432      -0.0112166652337394       0.0000000000000011
        40          -0.1277469055874438      -0.0112166652337394       0.0000000000000041
        45          -0.1277469055874440      -0.0112166652337394       0.0000000000000017
        50          -0.1277469055874294      -0.0112166652337394       0.0000000000001136
        55          -0.1277469055874315      -0.0112166652337394       0.0000000000000167
        60          -0.1277469055874336      -0.0112166652337394       0.0000000000000162
        65          -0.1277469055874354      -0.0112166652337394       0.0000000000000136
        70          -0.1277469055874369      -0.0112166652337394       0.0000000000000121
        75          -0.1277469055874380      -0.0112166652337394       0.0000000000000082
        80          -0.1277469055874390      -0.0112166652337394       0.0000000000000080
        85          -0.1277469055874400      -0.0112166652337394       0.0000000000000074
        90          -0.1277469055874402      -0.0112166652337394       0.0000000000000019
        95          -0.1277469055874411      -0.0112166652337394       0.0000000000000074
       100          -0.1277469055874416      -0.0112166652337394       0.0000000000000039
       105          -0.1277469055874422      -0.0112166652337394       0.0000000000000043
       110          -0.1277469055874428      -0.0112166652337394       0.0000000000000045
       115          -0.1277469055874430      -0.0112166652337394       0.0000000000000017
       120          -0.1277469055874435      -0.0112166652337394       0.0000000000000041
       125          -0.1277469055874438      -0.0112166652337394       0.0000000000000024
       130          -0.1277469055874440      -0.0112166652337394       0.0000000000000013
       135          -0.1277469055874217      -0.0112166652337394       0.0000000000001736
       140          -0.1277469055874236      -0.0112166652337394       0.0000000000000143
       145          -0.1277469055874253      -0.0112166652337394       0.0000000000000134
       150          -0.1277469055874265      -0.0112166652337394       0.0000000000000093
       155          -0.1277469055874279      -0.0112166652337394       0.0000000000000113
       160          -0.1277469055874291      -0.0112166652337394       0.0000000000000089
       165          -0.1277469055874300      -0.0112166652337394       0.0000000000000076
       170          -0.1277469055874308      -0.0112166652337394       0.0000000000000061
       175          -0.1277469055874317      -0.0112166652337394       0.0000000000000071
       180          -0.1277469055874326      -0.0112166652337394       0.0000000000000069
       185          -0.1277469055874333      -0.0112166652337394       0.0000000000000052
       190          -0.1277469055874344      -0.0112166652337394       0.0000000000000084
       195          -0.1277469055874349      -0.0112166652337394       0.0000000000000039
       200          -0.1277469055874355      -0.0112166652337394       0.0000000000000050
       205          -0.1277469055874360      -0.0112166652337394       0.0000000000000041
       210          -0.1277469055874370      -0.0112166652337394       0.0000000000000071
       215          -0.1277469055874371      -0.0112166652337394       0.0000000000000011
       220          -0.1277469055874374      -0.0112166652337394       0.0000000000000026
       225          -0.1277469055874379      -0.0112166652337394       0.0000000000000035
       230          -0.1277469055874385      -0.0112166652337394       0.0000000000000052
       235          -0.1277469055874388      -0.0112166652337394       0.0000000000000019
       240          -0.1277469055874388      -0.0112166652337394       0.0000000000000002
       245          -0.1277469055874395      -0.0112166652337394       0.0000000000000056
       250          -0.1277469055874398      -0.0112166652337394       0.0000000000000026
       255          -0.1277469055874401      -0.0112166652337394       0.0000000000000019
       260          -0.1277469055874403      -0.0112166652337394       0.0000000000000017
       265          -0.1277469055874405      -0.0112166652337394       0.0000000000000017
       270          -0.1277469055874409      -0.0112166652337394       0.0000000000000032
       275          -0.1277469055874411      -0.0112166652337394       0.0000000000000013
       280          -0.1277469055874414      -0.0112166652337394       0.0000000000000026
       285          -0.1277469055874417      -0.0112166652337394       0.0000000000000019
       290          -0.1277469055874417      -0.0112166652337394       0.0000000000000004
       295          -0.1277469055874420      -0.0112166652337394       0.0000000000000019
       300          -0.1277469055874420      -0.0112166652337394       0.0000000000000000
