     1.000000000       0.414213538      17.16       0         1.23
     0.100000001       0.488088131       2.38       1         0.38
     0.010000000       0.498759747       0.25       2        -0.61
     0.001000000       0.499844521       0.03       3        -1.51
     0.000100000       0.499486893       0.10       4        -0.99
     0.000010000       0.500679016       0.14       5        -0.87
     0.000001000       0.476837158       4.63       6         0.67
     0.000000100       0.000000000     100.00       7         2.00
     0.000000010       0.000000000     100.00       8         2.00
     0.000000001       0.000000000     100.00       9         2.00
